Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,294,0.1923849206349206,0.10457453324134659,1
2,91,0.18361879786879784,0.09820759461274399,1
3,330,0.1778899711399711,0.0972957818315936,1
4,80,0.17411580086580083,0.09983779555710912,1
5,99,0.18375011100011096,0.10215335895336847,1
6,0,0.20381248823640125,0.11496271773987723,1
7,244,0.1720357142857143,0.10468072634926559,1
8,341,0.17743001443001444,0.10708871323742516,1
9,7,0.21052056277056277,0.12238479554497138,1
10,309,0.17895609945609944,0.10319839203318548,1
11,271,0.18832215007215006,0.1058083649671792,1
12,0,0.1897196969696969,0.10674016819745724,1
13,114,0.1881484806043629,0.10864474087333492,1
14,428,0.17790151515151514,0.10450486788504552,1
15,0,0.20138203463203463,0.11395491342829574,1
16,57,0.18787445887445883,0.10725359428186516,1
17,137,0.17798881673881672,0.10589534682384384,1
18,0,0.1902987012987013,0.1144507469040244,1
19,900,0.1852361429420253,0.11374640543131423,1
20,0,0.19395346320346316,0.10719008789069284,1
21,2,0.18759065934065927,0.10186384649754544,1
22,870,0.17907575757575753,0.10444407736111845,1
23,39,0.19678571428571423,0.10852270645155636,1
24,118,0.19086904761904758,0.10088366957278141,1
25,949,0.17099675324675323,0.09458984725872185,1
26,354,0.1799195336826916,0.11151416004944265,1
27,17,0.19678968253968251,0.10705844845274752,1
28,62,0.1867338772338772,0.10488281951968788,1
29,478,0.18002056277056272,0.09790898576594367,1
30,0,0.19461580086580083,0.10455557378488105,1
