Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,513,0.18949278499278496,0.10957409563684688,1
2,542,0.17773809523809522,0.0939252519179257,1
3,460,0.18158308358308353,0.10362018985875064,1
4,291,0.17205072705072705,0.10539379835158919,1
5,261,0.17352056277056277,0.10017607005064272,1
6,39,0.1930999278499278,0.10400140427694451,1
7,545,0.18383730158730155,0.09933339254324126,1
8,53,0.20026406926406926,0.11327523803487448,1
9,1554,0.17933838383838385,0.1120533808212982,1
10,152,0.18402788877788875,0.10726082883963621,1
11,151,0.1908073593073593,0.1138320693178544,1
12,242,0.1899087301587301,0.10707057019150401,1
13,322,0.1721482683982684,0.1041250821681959,1
14,169,0.17923845598845595,0.1065957465785214,1
15,185,0.18020382395382392,0.09850395878511803,1
16,441,0.17593625818625816,0.10024121216595282,1
17,66,0.1814646464646464,0.10295716626200381,1
18,36,0.18066879362467592,0.10183927054067232,1
19,171,0.1826031746031746,0.10845753854351765,1
20,238,0.18304809079809076,0.10638982692418211,1
21,6,0.1960195915195915,0.11780080599964647,1
22,524,0.1779441946941947,0.10394372045164296,1
23,316,0.19229761904761905,0.1036328665158781,1
24,79,0.19389285714285712,0.10493451531207114,1
25,138,0.19164718614718612,0.1073874382525943,1
26,452,0.16874747474747476,0.1007594426369595,1
27,29,0.19638203463203457,0.1078322001143975,1
28,1094,0.17657142857142855,0.10193496622543315,1
29,0,0.21317399267399267,0.11546447346484726,1
30,121,0.17813564213564212,0.1024962056810664,1
