Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,0,0.2024491341991342,0.11850771674535217,1
2,0,0.20586951936951933,0.1231033515539708,1
3,54,0.26983333333333337,0.07676424949154391,0
4,55,0.2553333333333333,0.07291090453423273,0
5,61,0.2868333333333334,0.08609732864613164,0
6,52,0.273,0.07407878688711543,0
7,54,0.27083333333333337,0.081967981553775,0
8,18,0.22480952380952382,0.10890205506037011,1
9,0,0.1933263115453518,0.11065594537998269,1
10,5,0.22546031746031744,0.11628321771475128,1
11,55,0.2438333333333333,0.053158829098383174,0
12,12,0.2348095238095238,0.11154388620069157,1
13,40,0.25533333333333336,0.11135229379466474,1
14,55,0.2588333333333333,0.06775999311294731,0
15,10,0.23627380952380952,0.11718766746019782,1
16,0,0.2092146464646464,0.10325246563182318,1
17,53,0.2595,0.0796957757140657,0
18,0,0.19325261726577517,0.10725603481919779,1
19,52,0.2595,0.08476290462224617,0
20,0,0.19233369408369408,0.10969225372838573,1
21,56,0.25433333333333336,0.06423135267660697,0
22,54,0.2943333333333334,0.09753119159188682,0
23,55,0.258,0.07327573495594113,0
24,52,0.2676666666666667,0.08382587773341699,0
25,32,0.2625,0.11889245840955039,1
26,61,0.264,0.07971198153351852,0
27,55,0.29033333333333333,0.08832326986700617,0
28,56,0.2715,0.08492791060658444,0
29,56,0.25583333333333336,0.06672393373695328,0
30,59,0.25433333333333336,0.07274842495431315,0
