Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,58,0.2791666666666667,0.08801436120189579,0
2,0,0.2008525641025641,0.11139384958775395,1
3,53,0.28766666666666674,0.0816707481973265,0
4,52,0.26166666666666666,0.072476049683863,0
5,42,0.25983333333333336,0.095425800145104,1
6,58,0.2946666666666667,0.09170847531414118,0
7,52,0.25366666666666665,0.07433333333333332,0
8,0,0.19890584415584417,0.11121602026854811,1
9,7,0.2331468253968254,0.12408601929023085,1
10,34,0.25116666666666665,0.1006714954691744,1
11,56,0.2766666666666667,0.08069145624606804,0
12,56,0.28500000000000003,0.09142392101268318,0
13,1,0.20016677766677765,0.10650394275882147,1
14,0,0.18996572871572867,0.10571202907691117,1
15,32,0.25050000000000006,0.10015141314807073,1
16,57,0.26333333333333336,0.06204836822995427,0
17,49,0.2565,0.10392024185242578,1
18,32,0.24066666666666667,0.10706488167876937,1
19,0,0.1994170274170274,0.10970642115805422,1
20,42,0.26733333333333337,0.11666476188921257,1
21,57,0.25866666666666666,0.06295854014967132,0
22,10,0.21210714285714286,0.10856830287376187,1
23,55,0.27083333333333337,0.06808389432653413,0
24,11,0.21179761904761904,0.10378577914875786,1
25,23,0.24850000000000003,0.11050628438640442,1
26,58,0.2756666666666667,0.08384575785996039,0
27,39,0.267,0.1108046328754654,1
28,0,0.1972741702741702,0.1068330070468502,1
29,55,0.2626666666666667,0.06960683235941074,0
30,33,0.2323333333333333,0.09938197913997175,1
