Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,110,0.281,0.09994498486667552,1
2,144,0.31500000000000006,0.09759610647971567,1
3,41,0.267,0.09930256794262673,1
4,0,0.19499145299145298,0.11516850054388617,1
5,0,0.21525829725829726,0.11466818830998164,1
6,374,0.4183333333333333,0.10136567466356648,1
7,128,0.3375,0.11924240017711821,1
8,0,0.207492784992785,0.11054680760766954,1
9,72,0.2841666666666667,0.11148928697911344,1
10,68,0.25000000000000006,0.0978945010372561,1
11,0,0.19188142413142412,0.10149269479834125,1
12,228,0.365,0.09630680142129112,1
13,246,0.4066666666666666,0.10088497300281038,1
14,0,0.19753943278943273,0.10204340686563884,1
15,18,0.22361904761904758,0.09331430807064342,1
16,96,0.2993333333333334,0.10860018416190645,1
17,91,0.29700000000000004,0.1057875228937704,1
18,45,0.25049999999999994,0.11056559139262088,1
19,87,0.28750000000000003,0.10670246795021503,1
20,94,0.265,0.09456038635002856,1
21,3,0.1999444444444444,0.10589365859775046,1
22,65,0.25616666666666665,0.09509220671420858,1
23,30,0.23366666666666666,0.10875507650986535,1
24,0,0.19874876920465157,0.11604251004768203,1
25,315,0.4066666666666666,0.10088497300281038,1
26,52,0.2475,0.09793350918976722,1
27,447,0.505,0.049749371855330994,1
28,4690,0.505,0.049749371855330994,1
29,0,0.1970093419652243,0.11553500478682963,1
30,37,0.25266666666666665,0.113277437196371,1
