Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,93,0.2993333333333334,0.11162735626479141,1
2,119,0.30150000000000005,0.10419253012252525,1
3,140,0.3325,0.11211043662389332,1
4,4,0.2158293650793651,0.11303902661824677,1
5,68,0.26783333333333337,0.09738968117824393,1
6,112,0.3316666666666667,0.11605793572369122,1
7,201,0.34166666666666673,0.0961046882889233,1
8,0,0.18758044733044732,0.10981758461588959,1
9,0,0.1806958874458874,0.1027535069978414,1
10,141,0.34416666666666673,0.11282668616560139,1
11,93,0.2968333333333334,0.10836397002694206,1
12,0,0.2155127876509455,0.1452930525186309,2
13,229,0.42,0.11661903789690602,2
14,0,0.21100793650793648,0.10673370761452947,1
15,0,0.19812887989203776,0.11204226172015136,1
16,304,0.4133333333333333,0.10132456102380444,1
17,60,0.2875,0.11712706775122476,1
18,170,0.34416666666666673,0.1051817210566762,1
19,7,0.22386904761904758,0.12162651641589038,1
20,224,0.3691666666666667,0.09298670753273168,1
21,270,0.3933333333333333,0.09865765724632497,1
22,174,0.31833333333333336,0.10889597482613088,1
23,86,0.28900000000000003,0.10014489502715553,1
24,16,0.21991666666666665,0.10630170543958868,1
25,3,0.1951987734487734,0.10761598365158472,1
26,168,0.3475,0.10544548354481571,1
27,41,0.24816666666666667,0.10450664519009731,1
28,0,0.2032738095238095,0.10943211849453092,1
29,98,0.3275,0.11562331079847178,1
30,66,0.2741666666666667,0.10652008157046153,1
