Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,0,0.19297893772893768,0.10135174916534087,1
2,0,0.19469516594516592,0.10625149642519595,1
3,50,0.1781002886002886,0.11411803945955484,1
4,3,0.1986634199134199,0.11032497227801952,1
5,56,0.17371933621933622,0.08523168315851781,0
6,0,0.20086940836940836,0.11417509389534825,1
7,65,0.1747909769968593,0.07152712436717616,0
8,53,0.15912550358138594,0.05683581703071202,0
9,54,0.15399706726022516,0.04509280746299535,0
10,28,0.17405927405927407,0.10542244932975153,1
11,6,0.20053174603174603,0.11291754656829592,1
12,58,0.16806919469419468,0.06081667261093435,0
13,54,0.17035314685314684,0.08032202653512992,0
14,56,0.16087648462648463,0.06438240087370553,0
15,0,0.18929963500551733,0.11185295759167359,1
16,56,0.1737236652236652,0.08320143900706486,0
17,57,0.1581920301920302,0.06927274710991367,0
18,56,0.15884989030577265,0.07033585127409914,0
19,50,0.16045337484153277,0.06042180495659418,0
20,0,0.20031024531024533,0.11152172493241093,1
21,0,0.21341666666666664,0.11239833589826147,1
22,0,0.19392710067710062,0.11103201472167112,1
23,0,0.20234413685729474,0.10919105609569792,1
24,60,0.16130278055278055,0.06746660868299709,0
25,0,0.19143686868686868,0.10921705007541874,1
26,54,0.1657781385281385,0.058870247019707174,0
27,56,0.16786580086580083,0.06011520265706445,0
28,50,0.16398593073593076,0.0670638535299161,0
29,24,0.18396897546897542,0.10191457936122181,1
30,57,0.16387262737262737,0.07712381239660475,0
