Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,90,0.3156666666666667,0.12666271923673691,1
2,277,0.39166666666666666,0.09824855102126331,1
3,84,0.32116666666666666,0.11408707688038604,1
4,15,0.22383333333333333,0.10492168281060653,1
5,0,0.1998989898989899,0.10616291705171158,1
6,472,0.4666666666666666,0.08819171036881969,1
7,15,0.2190595238095238,0.09955506102522846,1
8,220,0.39583333333333326,0.10433320021290762,1
9,6,0.20894444444444443,0.10183794445695049,1
10,298,0.45,0.09574271077563382,1
11,21,0.2335,0.11021791186208389,1
12,227,0.385,0.09630680142129112,1
13,17,0.23164285714285715,0.10851674426948162,1
14,120,0.34666666666666673,0.11530153704285317,1
15,90,0.27649999999999997,0.11462729459717116,1
16,0,0.19811976911976908,0.10692164833339313,1
17,114,0.3395,0.12219417607507596,1
18,212,0.39666666666666667,0.09938701010583717,1
19,0,0.2153178210678211,0.11647851547504953,1
20,113,0.29083333333333333,0.09781998773256927,1
21,0,0.19801812953128742,0.11146611092020264,1
22,104,0.30500000000000005,0.09517527690179489,1
23,0,0.1943172419685577,0.11023462731043238,1
24,18,0.2188333333333333,0.10520043228229128,1
25,7,0.2325,0.1176839155035809,1
26,176,0.37,0.10091250335480403,1
27,149,0.35583333333333333,0.11046304057617341,1
28,302,0.415,0.10136567466356648,1
29,46,0.26583333333333337,0.11173816119243536,1
30,143,0.3575,0.10755812382149477,1
