Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,155,0.35,0.10801234497346433,1
2,249,0.34166666666666673,0.10240171439537091,1
3,4,0.2090992063492063,0.11485946772535856,1
4,99,0.29500000000000004,0.09385272150200724,1
5,193,0.3366666666666667,0.10666666666666667,1
6,188,0.3316666666666667,0.11054159599193619,1
7,49,0.2725,0.11405103633412932,1
8,22,0.22195238095238093,0.10317278508776644,1
9,354,0.505,0.049749371855330994,1
10,194,0.3625,0.11203608049790628,1
11,228,0.3358333333333334,0.0946154497602444,1
12,186,0.345,0.1047616341987848,1
13,208,0.39666666666666667,0.09938701010583717,1
14,99,0.31333333333333335,0.1151810169544733,1
15,61,0.27033333333333337,0.10769246336985085,1
16,238,0.39666666666666667,0.09938701010583717,1
17,117,0.3325,0.1102364882120858,1
18,5,0.21666666666666667,0.10837911120705754,1
19,17,0.21785714285714286,0.10218835705431573,1
20,149,0.34,0.11467344941179713,1
21,561,0.505,0.049749371855330994,1
22,259,0.4016666666666666,0.10026354161796691,1
23,158,0.3833333333333333,0.109924216318941,1
24,51,0.269,0.11115604646921673,1
25,15,0.20340476190476184,0.09572302435825066,1
26,0,0.2355238095238095,0.15996380212228636,3
27,7,0.2085753968253968,0.1081112307675063,1
28,276,0.37333333333333335,0.09165151389911681,1
29,44,0.24666666666666665,0.1154219312878719,1
30,23,0.2425,0.11211043662389332,1
