Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,108,0.3166666666666667,0.10736748938937606,1
2,156,0.32833333333333337,0.10594810050208546,1
3,0,0.19776201576201577,0.11048741319691502,1
4,0,0.19806782106782106,0.11355617710948024,1
5,248,0.38666666666666666,0.09683892697555967,1
6,15,0.2325,0.11193774843103431,1
7,0,0.1999693362193362,0.12282532238654753,1
8,36,0.23083333333333333,0.09132892325119256,1
9,87,0.2946666666666667,0.11065160540081548,1
10,22,0.23450000000000004,0.10784242252118642,1
11,124,0.30500000000000005,0.09733961166965893,1
12,275,0.4133333333333333,0.10132456102380444,1
13,119,0.3216666666666667,0.11181582078479671,1
14,0,0.20014393939393937,0.10952983986508447,1
15,55,0.24783333333333335,0.09785632892721405,1
16,51,0.27166666666666667,0.11632091624276159,1
17,108,0.3091666666666667,0.11073930848819873,1
18,146,0.3408333333333334,0.11248147995707264,1
19,0,0.2023618326118326,0.13259831776469416,2
20,0,0.2007461427461427,0.10571540200050482,1
21,115,0.3091666666666667,0.10089529776511445,1
22,143,0.3166666666666667,0.10929064207170001,1
23,277,0.38666666666666666,0.09683892697555967,1
24,136,0.32583333333333336,0.10678053817682945,1
25,537,0.4883333333333333,0.0717054158809965,1
26,98,0.3091666666666667,0.10494376801146624,1
27,0,0.20863961038961037,0.10797008559358304,1
28,28,0.24483333333333335,0.10650234739197065,1
29,367,0.4116666666666666,0.10125600119389358,1
30,177,0.3275,0.10817616804700254,1
