Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,5,0.20001262626262623,0.11237207471050681,1
2,19,0.19208895679483912,0.11045152022812035,1
3,49,0.16936915861915863,0.1014385935158945,1
4,519,0.1456182793814373,0.10277433472909632,1
5,106,0.15545747613239874,0.09786278350881493,1
6,349,0.15572318775995245,0.10683637812665411,1
7,296,0.1511540404040404,0.09783342462896243,1
8,171,0.15617316017316019,0.10332566304561525,1
9,0,0.19251659451659445,0.1092472275084623,1
10,88,0.17121248196248195,0.10885167249827751,1
11,190,0.16081421356421358,0.10093180972468635,1
12,0,0.19386830713146497,0.10661333364329509,1
13,683,0.14288432705924967,0.1029139776328724,1
14,2,0.1964329004329004,0.10484791317229397,1
15,0,0.2080836940836941,0.11682581207969364,1
16,97,0.17371464646464646,0.11065942980083403,1
17,0,0.20420238095238094,0.1319026977160703,2
18,0,0.21248845598845598,0.1128406156019241,1
19,0,0.18108752358752359,0.11062023528578843,1
20,184,0.15438498187636118,0.10625817901358656,1
21,99,0.1661238483738484,0.09760727579753041,1
22,297,0.16370775466363705,0.11294724083896139,1
23,22,0.18081782106782107,0.11138228839470374,1
24,838,0.15084429253237303,0.11940858538234798,1
25,30,0.1867097069597069,0.10671149271157301,1
26,503,0.15027633477633479,0.11102643406952607,1
27,278,0.14909235209235208,0.09860671232255133,1
28,0,0.20483146020646018,0.11192460093185551,1
29,61,0.1836396103896104,0.10983800629761035,1
30,746,0.16114463314463315,0.11504984100040293,1
