Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,114,0.4933333333333333,0.03265986323710904,0
2,0,0.19897763347763345,0.14223027292231255,1
3,30,0.30166666666666664,0.12504443654601796,1
4,108,0.44,0.08,0
5,49,0.34299999999999997,0.1361408584273411,1
6,110,0.5,0.0,0
7,42,0.29966666666666664,0.12016146544453334,1
8,42,0.3063333333333333,0.11599281586948966,1
9,105,0.46333333333333326,0.06904105059069328,0
10,113,0.45,0.07637626158259735,0
11,88,0.47,0.10376254944182255,1
12,111,0.34666666666666657,0.07333333333333333,0
13,25,0.24866666666666667,0.11694443124834975,1
14,0,0.2204372294372294,0.14370628526174556,1
15,98,0.4433333333333333,0.11357816691600547,1
16,39,0.31499999999999995,0.113394591287827,1
17,55,0.31666666666666665,0.12360330811826105,1
18,111,0.45,0.07637626158259735,0
19,64,0.31499999999999995,0.1205197079319395,1
20,31,0.324,0.14314561350829674,1
21,0,0.20964285714285716,0.13557238125567778,1
22,115,0.4533333333333333,0.07483314773547883,0
23,44,0.32199999999999995,0.10976945537504197,1
24,110,0.48666666666666664,0.09333333333333335,1
25,105,0.48,0.09797958971132714,1
26,42,0.335,0.13487648670790128,1
27,22,0.27466666666666667,0.12130036182047346,1
28,30,0.26,0.12160957564636465,1
29,61,0.38,0.13140268896284685,1
30,111,0.44,0.08,0
