Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,46,0.3133333333333333,0.1173314393786536,1
2,110,0.35666666666666663,0.05783117190965825,0
3,80,0.4433333333333333,0.11357816691600547,1
4,110,0.45,0.07637626158259735,0
5,39,0.2723333333333333,0.12313542680046767,1
6,106,0.4766666666666666,0.05783117190965824,0
7,1,0.2085,0.13085963743261214,1
8,15,0.28099999999999997,0.12905683502498683,1
9,109,0.5,0.0,0
10,114,0.3466666666666666,0.04521553322083512,0
11,107,0.45666666666666667,0.10959521481849063,1
12,16,0.2813333333333333,0.12204917041913886,1
13,113,0.36666666666666664,0.06666666666666668,0
14,13,0.27,0.13308309851784753,1
15,72,0.4016666666666666,0.13090496977239297,1
16,29,0.29266666666666663,0.12754781238596152,1
17,17,0.272,0.1302749229727485,1
18,111,0.42666666666666664,0.08273115763993905,0
19,0,0.22706349206349205,0.17107221559284783,2
20,20,0.2656666666666666,0.14249405445686342,1
21,113,0.3733333333333333,0.07118052168020875,0
22,0,0.19526449367625837,0.13362740555527364,1
23,0,0.1986111111111111,0.12571817499395035,1
24,107,0.4333333333333333,0.08164965809277262,0
25,25,0.2713333333333333,0.12351518125315608,1
26,80,0.3349999999999999,0.10735455276791944,1
27,110,0.38,0.07483314773547885,0
28,27,0.28600000000000003,0.13566134305689295,1
29,35,0.294,0.13177253128023306,1
30,50,0.33833333333333326,0.12065791865158844,1
