Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,65,0.187051530770571,0.10583994571909049,1
2,0,0.20160858585858585,0.10980391657370293,1
3,177,0.18248881673881667,0.09758903408035796,1
4,115,0.17922594072594067,0.09976043344274968,1
5,926,0.18124639249639243,0.09986083981328274,1
6,131,0.18185317460317457,0.10433290370994304,1
7,119,0.18704834054834052,0.10840269688586376,1
8,0,0.1828966866466866,0.10382606315870557,1
9,65,0.18481349206349204,0.09907681789738304,1
10,0,0.20427813852813853,0.1167645038973948,1
11,159,0.18592893217893214,0.1058142439341116,1
12,610,0.18170869408369406,0.10518746789561506,1
13,56,0.18226201576201573,0.10021054402047964,1
14,0,0.1988168498168498,0.11198960008171176,1
15,133,0.18246969696969692,0.0987558415614575,1
16,551,0.1825119047619047,0.0983551940130383,1
17,525,0.18865512265512263,0.10612683601743711,1
18,203,0.19315710678210674,0.10539636515557653,1
19,17,0.1917590187590187,0.10745408254242152,1
20,636,0.1774487734487734,0.104054826210477,1
21,201,0.18278210678210674,0.09753691931128615,1
22,79,0.19176273726273724,0.11258256391513774,1
23,24,0.18600343120931354,0.10670940336300018,1
24,0,0.2014200244200244,0.11204358487568226,1
25,237,0.18108813408813404,0.1043863207765711,1
26,198,0.18684859584859584,0.10937834867727136,1
27,1288,0.18820238095238093,0.10805280637893827,1
28,185,0.18728208779524563,0.10794749167953828,1
29,186,0.18007251082251077,0.09720539680110415,1
30,0,0.2059396159396159,0.11324016212144154,1
