Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,54,0.26333333333333336,0.11298967504452197,1
2,109,0.30000000000000004,0.09574271077563382,1
3,0,0.19650647451963238,0.10850031478494863,1
4,182,0.355,0.10515861036231572,1
5,199,0.36083333333333334,0.09505480875088154,1
6,0,0.19782647907647907,0.1118241715121262,1
7,4,0.19831746031746028,0.09979119861358367,1
8,142,0.3491666666666666,0.11407538930218228,1
9,19,0.21840476190476188,0.10314710836334104,1
10,165,0.3358333333333334,0.11083959882039751,1
11,24,0.241,0.1010066004443934,1
12,0,0.19773362748362744,0.11018670155043161,1
13,0,0.2019880952380952,0.09993020830810816,1
14,0,0.19390920190920188,0.10942412527480176,1
15,0,0.19699310819899055,0.10823409825837413,1
16,216,0.375,0.10897247358851683,1
17,115,0.31383333333333335,0.11659652653488439,1
18,138,0.3358333333333334,0.11453711188955305,1
19,198,0.38,0.10295630140987,1
20,0,0.21762781662781663,0.1365264797018099,2
21,96,0.2858333333333334,0.1066243405606806,1
22,6,0.21953571428571425,0.10673211768348037,1
23,10,0.21528571428571425,0.10872648701945554,1
24,0,0.21188178488178486,0.12077585829544642,1
25,17,0.22599999999999998,0.10958522087818519,1
26,267,0.41666666666666663,0.10137937550497034,1
27,23,0.26033333333333336,0.11074946701652538,1
28,105,0.28600000000000003,0.09029950165975446,1
29,158,0.3216666666666667,0.10993685056026986,1
30,0,0.19094480519480514,0.1079468870277683,1
