Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,0,0.19806024531024533,0.11639722682387776,1
2,0,0.19941341991341993,0.11430138997970023,1
3,0,0.19831854256854256,0.11197701551768002,1
4,268,0.17125371850371848,0.09352177804622129,1
5,29,0.176375633138791,0.09860566801709975,1
6,0,0.1935910200910201,0.10657842312566773,1
7,0,0.20417532467532468,0.11437205423819598,1
8,15,0.19308802308802306,0.10889981196329453,1
9,664,0.18998015873015872,0.118328667349163,1
10,117,0.181790404040404,0.10478404718403761,1
11,328,0.17395523920523917,0.10260683856184476,1
12,434,0.19014718614718615,0.10661887328576962,1
13,193,0.18847954822954816,0.09827505243542167,1
14,138,0.1838023088023088,0.10780147087911375,1
15,0,0.1861849163907987,0.1031084420419966,1
16,265,0.17384595959595958,0.10062285690071983,1
17,21,0.19748881673881674,0.11271692802868415,1
18,90,0.18634102009102005,0.10447086680849405,1
19,0,0.18842496392496386,0.10145911603372602,1
20,227,0.19992893217893215,0.11077320217180585,1
21,472,0.18271825396825392,0.10048094498079127,1
22,7,0.19149253524253523,0.10990029875029678,1
23,23,0.19342604617604614,0.11028644214382378,1
24,44,0.18740584415584416,0.10851839371723974,1
25,240,0.18942868242868235,0.10038647254446799,1
26,253,0.17525144300144302,0.10490836249557721,1
27,517,0.17353174603174604,0.10222275368342569,1
28,68,0.18546464646464642,0.10535912306588109,1
29,214,0.17536904761904762,0.09893900891399125,1
30,62,0.18385858585858586,0.10474159087255158,1
