Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,144,0.17197557997557997,0.09877757530620004,1
2,629,0.16979304029304032,0.10378739378174584,1
3,109,0.17990981240981235,0.10201978061239507,1
4,1174,0.178287518037518,0.10009651383663648,1
5,812,0.1849087301587301,0.09603188467456869,1
6,50,0.19773015873015873,0.11001380041239889,1
7,186,0.18100793650793645,0.10011326761087101,1
8,120,0.18512806637806634,0.10509525957935112,1
9,736,0.1939058441558441,0.11121053829630881,1
10,55,0.19546464646464645,0.11191388426993391,1
11,96,0.18597619047619043,0.09843583669364646,1
12,24,0.18559618159618158,0.1147504133136073,1
13,9,0.1855810202869026,0.10593168527783721,1
14,80,0.17502056277056277,0.10221132786879256,1
15,0,0.21588271815903393,0.12864119926777728,1
16,1215,0.16792568542568542,0.09604074980043265,1
17,19,0.1824329004329004,0.09571360926009946,1
18,5,0.1989250749250749,0.11155017182450325,1
19,88,0.19075432900432898,0.10368862526781433,1
20,0,0.20247619047619042,0.10317668068726442,1
21,112,0.1730970418470418,0.10159971460945941,1
22,5,0.19765945165945162,0.10745506512254996,1
23,231,0.19457178932178926,0.10832147338603164,1
24,4,0.19776995226995225,0.11270687495623483,1
25,380,0.17758333333333332,0.09884571745800806,1
26,577,0.17778968253968253,0.10312100950844505,1
27,93,0.19365476190476183,0.10861533003561365,1
28,692,0.1849581529581529,0.10282895928613994,1
29,79,0.17317532467532465,0.0979473331950441,1
30,759,0.19653715728715723,0.118470426763612,1
