Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,0,0.19942965367965368,0.11264084049174629,1
2,86,0.18800829725829718,0.09915969270121813,1
3,0,0.19028156565656562,0.10963903714670101,1
4,902,0.18735714285714283,0.10823549305875574,1
5,100,0.19384632034632035,0.10591026356614129,1
6,28,0.18505999555999553,0.10937942759770546,1
7,107,0.19195743145743144,0.10489003400745382,1
8,988,0.17412337662337662,0.10106375861725898,1
9,0,0.21538936063936062,0.14166450674466385,2
10,0,0.2018410200910201,0.11440922173726253,1
11,117,0.18565476190476185,0.10386203187294682,1
12,0,0.19786915861915863,0.10908861544261758,1
13,198,0.19430555555555554,0.11058393041389347,1
14,275,0.1793820346320346,0.09736423225713746,1
15,178,0.17452428127428124,0.0987962212731615,1
16,1,0.2072644022644022,0.10396200752311573,1
17,0,0.19832861582861583,0.115064183792694,1
18,41,0.1898257575757575,0.10622109161665023,1
19,17,0.19280158730158728,0.10904152526814834,1
20,0,0.19139321789321787,0.11603810634030746,1
21,0,0.19813203463203458,0.10967446492987254,1
22,15,0.19686544011544008,0.10625127601789952,1
23,530,0.17148459873459873,0.09891804583130824,1
24,68,0.1787100677100677,0.10164076139670665,1
25,642,0.1742735597735598,0.10393778608223293,1
26,132,0.18479797979797977,0.09509167285621235,1
27,107,0.1911349206349206,0.10531347135422538,1
28,22,0.19480663780663776,0.10901500281938369,1
29,0,0.20659256429844663,0.11046543894015663,1
30,292,0.18279401154401154,0.11323577269420082,1
