Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,56,0.2661666666666667,0.10441517024732458,1
2,42,0.25016666666666665,0.1162730263933414,1
3,0,0.19187009232597466,0.11066015153131324,1
4,150,0.37833333333333335,0.11018923117377064,1
5,290,0.445,0.09733961166965893,1
6,392,0.505,0.049749371855330994,1
7,181,0.36583333333333334,0.11173816119243536,1
8,169,0.4025,0.11307261678526179,1
9,46,0.2748333333333333,0.11560216741528297,1
10,26,0.24469047619047618,0.11510266293997293,1
11,196,0.3816666666666667,0.09514608650794723,1
12,131,0.375,0.114564392373896,1
13,220,0.36666666666666664,0.1130388330520878,1
14,20,0.21183333333333326,0.09825487184496166,1
15,29,0.24316666666666667,0.11025462953242977,1
16,321,0.5016666666666666,0.055251948180835925,1
17,0,0.20021229587406053,0.11443990959079808,1
18,0,0.21442986588574825,0.14950670467395244,2
19,279,0.44666666666666666,0.09683892697555967,1
20,87,0.2903333333333334,0.09425674158028875,1
21,10,0.21751190476190474,0.10853778392130896,1
22,44,0.2581666666666667,0.10177576113965228,1
23,48,0.258,0.10114565954327671,1
24,113,0.35416666666666674,0.10565601944254972,1
25,39,0.24166666666666667,0.10158466638447185,1
26,87,0.28983333333333333,0.10016361614877929,1
27,31,0.26083333333333336,0.10675452111165024,1
28,744,0.505,0.049749371855330994,1
29,43,0.278,0.12217655712578869,1
30,143,0.3591666666666667,0.10845826130103896,1
