Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,68,0.2725,0.08632545009053434,1
2,0,0.20329761904761903,0.11557337446285659,1
3,68,0.28916666666666674,0.11058870245694678,1
4,1800,0.505,0.049749371855330994,1
5,155,0.38916666666666666,0.11058870245694681,1
6,196,0.43166666666666664,0.10026354161796688,1
7,102,0.28950000000000004,0.09379809877248757,1
8,35,0.24800000000000005,0.10677806682814388,1
9,162,0.39666666666666667,0.09938701010583717,1
10,89,0.30683333333333335,0.11382479226132299,1
11,61,0.29050000000000004,0.09874926160061484,1
12,45,0.26983333333333337,0.11169638907920583,1
13,43,0.2685,0.10857396352512677,1
14,69,0.265,0.09844626283748238,1
15,408,0.505,0.049749371855330994,1
16,55,0.29233333333333333,0.12575151865661283,1
17,131,0.3491666666666666,0.11036240805233959,1
18,207,0.37333333333333335,0.09165151389911681,1
19,150,0.33333333333333337,0.10606601717798213,1
20,172,0.3766666666666667,0.0931545907498808,1
21,0,0.20980194805194807,0.11205652574344675,1
22,138,0.3775,0.11270351961377842,1
23,64,0.27,0.09582971007643366,1
24,152,0.35333333333333333,0.09797958971132714,1
25,292,0.48666666666666664,0.07333333333333335,1
26,96,0.31250000000000006,0.10026007846263305,1
27,173,0.39166666666666666,0.09824855102126331,1
28,31,0.25483333333333336,0.10871203040857784,1
29,179,0.37833333333333335,0.09385272150200726,1
30,61,0.2798333333333333,0.10791702059144022,1
