Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,44,0.1813463203463203,0.10118190638989642,1
2,212,0.1784957028265852,0.10715424101077606,1
3,386,0.18722402597402596,0.1128732108534573,1
4,56,0.1770483405483405,0.09937993138634445,1
5,304,0.18356385281385276,0.1006505193825765,1
6,147,0.18198181393769622,0.10251260924537678,1
7,172,0.1665321067821068,0.09770629233635762,1
8,0,0.211145202020202,0.14406388157204808,2
9,622,0.17659992784992784,0.1024956627113813,1
10,119,0.18755963480963478,0.10336532988404971,1
11,157,0.1868791486291486,0.11014372405464422,1
12,563,0.18155158730158727,0.1047119363606753,1
13,0,0.18909388710704497,0.1138970406402546,1
14,54,0.18440151515151512,0.103667668756411,1
15,91,0.1923333333333333,0.10082866970718515,1
16,240,0.18445584970584966,0.11126171116081482,1
17,93,0.18201262626262626,0.10538634104894375,1
18,17,0.18548784548784542,0.10862659680542672,1
19,1232,0.1750021645021645,0.09966873809618178,1
20,0,0.19652813852813847,0.10036583018857925,1
21,382,0.19259834609834608,0.11030556553685215,1
22,24,0.21160786435786436,0.11663530872332085,1
23,206,0.1697824675324675,0.09708690337519527,1
24,161,0.1831634199134199,0.10795077487474983,1
25,0,0.19713528138528133,0.13193221975180056,2
26,25,0.19581746031746033,0.11115035333098779,1
27,0,0.20370832762009233,0.12150048187870385,1
28,598,0.17661580086580084,0.1014068489302705,1
29,63,0.19040079365079365,0.10449782876960217,1
30,384,0.17724639249639246,0.09869053900627595,1
