Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,58,0.1981785714285714,0.10835959759246341,1
2,30,0.1982622655122655,0.1138629772839752,1
3,40,0.1943258082497213,0.11616446541093697,1
4,191,0.18083019758019755,0.10809473624128765,1
5,57,0.18979004329004323,0.1023166433651776,1
6,57,0.1931908369408369,0.10762551901591831,1
7,0,0.198915398327163,0.11337483856817826,1
8,24,0.19095188145188144,0.10461487919165316,1
9,1076,0.1738023088023088,0.10630945703108423,1
10,335,0.19206746031746028,0.10168914622980833,1
11,272,0.18158874458874455,0.10089430495746074,1
12,73,0.18601262626262624,0.11276227500025916,1
13,7,0.1943489565989566,0.10872051185380525,1
14,17,0.18917965367965364,0.10262368641686284,1
15,0,0.18637009232597465,0.10246304376556513,1
16,5,0.19679473304473305,0.10884021332774778,1
17,177,0.1835999278499278,0.10653653511034453,1
18,34,0.18608206257344187,0.11131144892185336,1
19,0,0.1893129925629925,0.1062991365443773,1
20,1059,0.17988827838827834,0.09770709648815937,1
21,0,0.20758441558441557,0.11425161659558532,1
22,434,0.1637507215007215,0.09797163374409598,1
23,223,0.18853113553113549,0.10925622589026922,1
24,506,0.17402020202020205,0.10096748556309174,1
25,0,0.21207117882117882,0.10827002340445703,1
26,0,0.18998063048063046,0.11674286321297088,1
27,131,0.19002092352092348,0.10641965278309617,1
28,22,0.20136385836385837,0.1090231798685612,1
29,201,0.18840079365079362,0.10226867004926657,1
30,85,0.18852056277056273,0.10344814963094279,1
