Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,43,0.296,0.12483589227461787,1
2,1484,0.51,0.06999999999999999,1
3,586,0.51,0.06999999999999999,1
4,25,0.2793333333333333,0.12629594873418018,1
5,236,0.51,0.06999999999999999,1
6,95,0.51,0.06999999999999999,1
7,64,0.3233333333333333,0.12206555615733704,1
8,107,0.48,0.09797958971132714,1
9,839,0.51,0.06999999999999999,1
10,33,0.2713333333333333,0.12009440730802856,1
11,1798,0.51,0.06999999999999999,1
12,591,0.51,0.06999999999999999,1
13,44,0.3296666666666666,0.13985270028775912,1
14,83,0.4533333333333333,0.11075498483890765,1
15,75,0.33833333333333326,0.12406315595964286,1
16,78,0.3283333333333333,0.11354147553500732,1
17,0,0.20426190476190478,0.14482639214740478,1
18,44,0.30499999999999994,0.115,1
19,37,0.292,0.12702755606560334,1
20,79,0.3683333333333333,0.11912878185672288,1
21,28,0.28833333333333333,0.13060755465643376,1
22,0,0.21564285714285714,0.13307408398774012,1
23,0,0.19506421356421355,0.1309408916306311,1
24,161,0.51,0.06999999999999999,1
25,25,0.26366666666666666,0.13381953021389167,1
26,659,0.51,0.06999999999999999,1
27,1909,0.51,0.06999999999999999,1
28,26,0.31,0.12741009902410927,1
29,41,0.3233333333333333,0.1254325848148452,1
30,64,0.3833333333333333,0.1118033988749895,1
