Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,15,0.23495238095238097,0.10580052252656139,1
2,16,0.23595238095238094,0.10635663916219594,1
3,81,0.2793333333333334,0.10543876579955463,1
4,365,0.505,0.049749371855330994,1
5,57,0.2691666666666667,0.10675452111165024,1
6,16,0.2213690476190476,0.10657154227301478,1
7,92,0.3016666666666667,0.09558300639293113,1
8,28,0.2393333333333333,0.09648028008066956,1
9,0,0.2205467587967588,0.12126384481476758,1
10,46,0.2431666666666667,0.09994706932505157,1
11,13,0.24076190476190476,0.11464787854304924,1
12,57,0.26916666666666667,0.10945255187116977,1
13,0,0.20292553688141923,0.11377477806903297,1
14,241,0.43,0.10049875621120892,1
15,101,0.3058333333333334,0.09934158243152763,1
16,22,0.23485714285714288,0.106511643301238,1
17,204,0.415,0.10136567466356648,1
18,153,0.3666666666666667,0.10540925533894598,1
19,21,0.23388095238095238,0.10940565832059307,1
20,0,0.19665548340548333,0.10534379934971852,1
21,175,0.42666666666666664,0.10088497300281038,1
22,58,0.2778333333333334,0.10541070470624256,1
23,172,0.3858333333333333,0.1058398948097235,1
24,38,0.2763333333333334,0.10809409481249811,1
25,30,0.25066666666666665,0.10616862897192267,1
26,72,0.28400000000000003,0.09946858800646563,1
27,96,0.30250000000000005,0.10385286065711752,1
28,123,0.30350000000000005,0.1026941251159643,1
29,211,0.4,0.1,1
30,232,0.445,0.09733961166965893,1
