Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,0,0.20530952380952383,0.13380208347952519,1
2,3,0.20532539682539683,0.12777649831756152,1
3,17,0.24533333333333332,0.12556715777268795,1
4,321,0.51,0.06999999999999999,1
5,15,0.2512857142857143,0.13536647997280107,1
6,101,0.35666666666666663,0.12914247085207012,1
7,310,0.51,0.06999999999999999,1
8,242,0.5033333333333333,0.07810249675906654,1
9,93,0.3533333333333333,0.12083045973594572,1
10,41,0.31166666666666665,0.13039469996045766,1
11,108,0.3416666666666666,0.11577036657874838,1
12,306,0.51,0.06999999999999999,1
13,80,0.37666666666666665,0.13666666666666666,1
14,0,0.1926760461760462,0.13658484761862044,1
15,11,0.22057142857142856,0.1231389901061144,1
16,69,0.44,0.11430952132988166,1
17,331,0.51,0.06999999999999999,1
18,75,0.3933333333333333,0.1312757911167681,1
19,0,0.22993650793650794,0.1702246666550359,2
20,20,0.27199999999999996,0.13070067584625056,1
21,2984,0.51,0.06999999999999999,1
22,112,0.43,0.11590225767142474,1
23,174,0.5,0.08164965809277261,1
24,57,0.34,0.13,1
25,44,0.291,0.11734138229968148,1
26,289,0.51,0.06999999999999999,1
27,3,0.23199999999999998,0.131613189863447,1
28,91,0.3466666666666666,0.1305543735171076,1
29,35,0.30199999999999994,0.12394622489881113,1
30,71,0.3416666666666666,0.12936812246883356,1
