Execução,Execuções Necessárias,Fitness Médio,Desvio Padrão do Fitness,Número de Indivíduos Convergentes
1,59,0.30833333333333335,0.12162099599438686,1
2,199,0.49666666666666665,0.08491826135237998,1
3,10,0.2229047619047619,0.12731920176596298,1
4,239,0.51,0.06999999999999999,1
5,70,0.30666666666666664,0.1147945023848171,1
6,186,0.44,0.11430952132988166,1
7,25,0.2653333333333333,0.12560254774486065,1
8,0,0.19146969696969698,0.12967817227168119,1
9,56,0.33333333333333326,0.12909944487358055,1
10,64,0.3183333333333333,0.1265898890117216,1
11,99,0.3616666666666666,0.11255862669935364,1
12,123,0.40333333333333327,0.11590225767142473,1
13,42,0.33166666666666667,0.13590233421264128,1
14,0,0.21947619047619046,0.1318266114256517,1
15,79,0.345,0.12802994441405754,1
16,233,0.51,0.06999999999999999,1
17,383,0.51,0.06999999999999999,1
18,72,0.355,0.1331352695569435,1
19,47,0.32666666666666666,0.12784539273843404,1
20,79,0.35,0.12909944487358055,1
21,118,0.4133333333333333,0.11661903789690602,1
22,69,0.325,0.11814539065631521,1
23,12,0.2585238095238095,0.13021880243627074,1
24,162,0.44666666666666666,0.11274356350191843,1
25,43,0.30833333333333335,0.12162099599438686,1
26,0,0.2152835118098276,0.17893665798594577,2
27,0,0.2000880230880231,0.14561012015920788,1
28,28,0.29633333333333334,0.14076339486291645,1
29,102,0.38166666666666665,0.1131493604832912,1
30,82,0.365,0.1212091855705114,1
